Test name,P2/Pintos group ID (anonymized),Log file name,Bug found?,Data-race (DR) PPs needed?,Total verif?,Bug wall time (usecs),Bug CPU time (usecs),Verif CPU time (usecs),Completed DR PPs,Total DR PPs,Untested DR PPs,Completed PPs,Completed SSes,Malloc-recycle PPs avoided,Bug type,,,,,,
thr_exit_join,manganese,ls-id-log-20160701052431.log.PGnhjm.gz,0,0,1,,,17269027392,0,0,0,2,4,0,,,,,,,
thr_exit_join,molybdenum,ls-id-log-20160630182550.log.ly9VOH.gz,0,0,1,,,4842342350,0,0,0,2,4,0,,,,,,,
thr_exit_join,neodymium,ls-id-log-20160701120507.log.Q2KJCQ.gz,0,0,1,,,14129608716,4,4,0,6,49,0,,,,,,,
thr_exit_join,neon,ls-id-log-20160701024305.log.6DlWYP.gz,0,0,0,,,,3,3,0,5,11,0,,,,,,,
thr_exit_join,nickel,ls-id-log-20160701072551.log.g8bPjR.gz,0,0,0,,,,4,4,0,6,10,8,,,,,,,
thr_exit_join,niobium,ls-id-log-20160630213506.log.mwFoR0.gz,0,0,1,,,12671404220,2,2,0,4,14,0,,,,,,,
thr_exit_join,nitrogen,ls-id-log-20160701035010.log.pP1O6E.gz,1,1,0,245371680,2281087857,,26,27,1,30,461,0,bugtype USERSPACE PANIC:,,,,,,
thr_exit_join,osmium,ls-id-log-20160630184845.log.yQtMUD.gz,1,0,0,19565603,48587728,,6,7,1,10,160,0,bugtype USE AFTER FREE,,,,,,
thr_exit_join,oxygen,ls-id-log-20160630202835.log.QBpPj9.gz,0,0,0,,,,3,3,0,7,26,0,,,,,,,
thr_exit_join,palladium,ls-id-log-20160701162331.log.vZ4nLn.gz,0,0,0,,,,5,5,0,7,46,0,,,,,,,
thr_exit_join,phosphorus,ls-id-log-20160701123941.log.uhFgS8.gz,1,1,0,227108071,2101145509,,102,207,105,239,349,0,bugtype Deadlock -- no threads are runnable!,,,,,,
thr_exit_join,platinum,ls-id-log-20160630223820.log.t4nPoF.gz,0,0,0,,,,7,8,1,9,24,0,,,,,,,
thr_exit_join,potassium,ls-id-log-20160701165201.log.mKm0fi.gz,0,0,0,,,,0,60,60,58,59,0,,,,,,,
thr_exit_join,praseodymium,ls-id-log-20160701081143.log.k2OLMY.gz,0,0,1,,,6672506269,3,3,0,5,27,0,,,,,,,
thr_exit_join,promethium,ls-id-log-20160701081059.log.Z1iI5Y.gz,0,0,0,,,,4,4,0,6,48,0,,,,,,,
thr_exit_join,rhenium,ls-id-log-20160701045725.log.JAHIBr.gz,0,0,1,,,21583464113,2,2,0,4,14,0,,,,,,,
thr_exit_join,rhodium,ls-id-log-20160630182524.log.hZt1UO.gz,0,0,1,,,6318840962,7,7,0,9,392,0,,,,,,,
thr_exit_join,rubidium,ls-id-log-20160701034328.log.l5gMfR.gz,0,0,1,,,19306949196,4,4,0,6,53,0,,,,,,,
thr_exit_join,ruthenium,ls-id-log-20160701140332.log.B79Q1B.gz,1,0,0,19555937,47914491,,6,6,0,8,56,0,bugtype USE AFTER FREE,,,,,,
thr_exit_join,samarium,ls-id-log-20160630213217.log.YIH4Qv.gz,0,0,0,,,,28,28,0,31,385,0,,,,,,,
thr_exit_join,scandium,ls-id-log-20160701055624.log.osD519.gz,1,0,0,19957720,52036297,,2,26,24,13,15,5,bugtype USE AFTER FREE,,,,,,
thr_exit_join,selenium,ls-id-log-20160701122320.log.RRobI8.gz,1,0,0,19164293,46772908,,17,20,3,23,436,0,bugtype [multiple],Deadlock -- no threads are runnable!,USE AFTER FREE,,,,
thr_exit_join,silicon,ls-id-log-20160702042714.log.iLZzyO.gz,0,0,1,,,6109961262,0,0,0,2,4,3,,,,,,,
thr_exit_join,silver,ls-id-log-20160701170115.log.q3FWZN.gz,0,0,0,,,,13,13,0,15,96,0,,,,,,,
thr_exit_join,sodium,ls-id-log-20160701090144.log.P3fQBf.gz,0,0,0,,,,19,19,0,21,119,0,,,,,,,
thr_exit_join,strontium,ls-id-log-20160630192707.log.BN62Yf.gz,0,0,0,,,,2,2,0,4,11,0,,,,,,,
thr_exit_join,sulfur,ls-id-log-20160701210429.log.DPQwRz.gz,0,0,0,,,,1,12,11,14,16,0,,,,,,,
thr_exit_join,tantalum,ls-id-log-20160701024321.log.GwScbx.gz,0,0,0,,,,0,37,37,0,0,0,,,,,,,
thr_exit_join,technetium,ls-id-log-20160701184849.log.MPPKQK.gz,0,0,1,,,9566247191,2,2,0,4,14,0,,,,,,,
thr_exit_join,tellurium,ls-id-log-20160701154039.log.IgtjQz.gz,1,0,0,23035478,71905550,,0,20,20,22,23,0,bugtype USE AFTER FREE,,,,,,
thr_exit_join,terbium,ls-id-log-20160701015951.log.zKNtbW.gz,0,0,1,,,23422881651,4,4,0,6,36,0,,,,,,,
thr_exit_join,thulium,ls-id-log-20160630213246.log.dZK8yy.gz,0,0,1,,,4952444032,2,2,0,4,14,0,,,,,,,
thr_exit_join,tin,ls-id-log-20160630234933.log.8Q0CqG.gz,0,0,0,,,,3,3,0,5,23,3,,,,,,,
thr_exit_join,titanium,ls-id-log-20160701053552.log.Mjemvi.gz,0,0,0,,,,0,16,16,0,1,0,,,,,,,
thr_exit_join,tungsten,ls-id-log-20160701134104.log.71Dibq.gz,0,0,1,,,5524423764,1,1,0,3,8,0,,,,,,,
thr_exit_join,vanadium,ls-id-log-20160701130324.log.9HFFjv.gz,0,0,0,,,,0,0,0,2,3,0,,,,,,,
thr_exit_join,xenon,ls-id-log-20160701032400.log.sYjyow.gz,0,0,0,,,,5,7,2,9,44,0,,,,,,,
thr_exit_join,ytterbium,ls-id-log-20160701122052.log.CivXZT.gz,0,0,1,,,16333224184,5,5,0,9,380,102,,,,,,,
thr_exit_join,yttrium,ls-id-log-20160630220534.log.xITm59.gz,0,0,0,,,,47,112,65,132,201,0,,,,,,,
thr_exit_join,zinc,ls-id-log-20160701121711.log.mvHkLS.gz,1,0,0,18430790,42306235,,3,9,6,9,14,3,bugtype USE AFTER FREE,,,,,,
thr_exit_join,zirconium,ls-id-log-20160630202729.log.q9lKb1.gz,1,0,0,34845662,170145020,,2,2,0,4,10,0,bugtype Deadlock -- no threads are runnable!,,,,,,
wait-simple,afghanistan,ls-id-log-20160703172603.log.M9reG0.gz,1,0,0,28737041,108549387,,0,12,12,27,32,0,bugtype [multiple],KERNEL PANIC: ../../lib/kernel/list.c:106: assertion `is_head (elem) || is_interior (elem)' failed.,KERNEL PANIC: ../../lib/kernel/list.c:284: assertion `is_interior (elem)' failed.,KERNEL PANIC: ../../lib/kernel/list.c:318: assertion `!list_empty (list)' failed.,USE AFTER FREE,,
wait-simple,algeria,ls-id-log-20160703160717.log.3Iv2OL.gz,1,0,0,23334952,69320487,,0,4,4,8,9,0,bugtype USE AFTER FREE,,,,,,
wait-simple,angola,ls-id-log-20160703173601.log.XQ1sqR.gz,1,0,0,29109461,102995381,,1,1,0,5,7,0,bugtype USE AFTER FREE,,,,,,
wait-simple,australia,ls-id-log-20160703200859.log.dvIsQ6.gz,1,0,0,51513544,233582444,,2,2,0,7,15,0,bugtype Kernel page faulted! Faulting eip: 0xc002dbaa; address: 0x4c,,,,,,
wait-simple,austria,ls-id-log-20160703152849.log.WJcYiM.gz,0,0,1,,,27759914637,1,1,0,5,10,0,,,,,,,
wait-simple,benelux,ls-id-log-20160703171104.log.TYTRRR.gz,0,0,0,,,,6,6,0,11,33,0,,,,,,,
wait-simple,bulgaria,ls-id-log-20160703182257.log.mJpPSh.gz,1,0,0,22348048,65947158,,6,7,1,11,77,0,bugtype USE AFTER FREE,,,,,,
wait-simple,burma,ls-id-log-20160703201530.log.DbKHOV.gz,0,0,0,,,,5,5,0,9,49,0,,,,,,,
wait-simple,cameroon,ls-id-log-20160703191746.log.Avj8JT.gz,1,0,0,34784874,168308592,,4,6,2,12,40,0,bugtype USE AFTER FREE,,,,,,
wait-simple,chile,ls-id-log-20160703155800.log.JGzKrH.gz,0,0,0,,,,1,2,1,6,8,0,,,,,,,
wait-simple,colombia,ls-id-log-20160703185211.log.djxYtH.gz,0,0,0,,,,2,2,0,6,12,0,,,,,,,
wait-simple,costarica,ls-id-log-20160703183355.log.YDYs9i.gz,0,0,0,,,,1,1,0,5,8,0,,,,,,,
wait-simple,denmark,ls-id-log-20160703143227.log.9yDsmG.gz,0,0,0,,,,1,1,0,5,7,0,,,,,,,
wait-simple,eastgermany,ls-id-log-20160703173225.log.c6j1Pz.gz,0,0,0,,,,2,2,0,6,15,0,,,,,,,
wait-simple,ecuador,ls-id-log-20160703143227.log.PQIP1m.gz,1,0,0,25359693,74295386,,0,8,8,13,14,0,bugtype [multiple],Deadlock -- no threads are runnable!,KERNEL PANIC: ../../threads/thread.c:258: assertion `t->status == THREAD_BLOCKED' failed.,USE AFTER FREE,,,
wait-simple,egypt,ls-id-log-20160703203604.log.bge17W.gz,1,0,0,25368855,89228902,,2,2,0,6,9,0,bugtype Kernel page faulted! Faulting eip: 0xc0028b53; address: 0xccccccd0,,,,,,
wait-simple,elsalvador,ls-id-log-20160703184915.log.dEgBDG.gz,1,0,0,24200193,79765930,,1,4,3,11,14,0,bugtype Kernel page faulted! Faulting eip: 0xc002a67d; address: 0x38,,,,,,
wait-simple,ethiopia,ls-id-log-20160703143235.log.NPZi5a.gz,1,1,0,196427124,1736194630,,1,10,9,24,57,0,bugtype [multiple],Kernel page faulted! Faulting eip: 0xc0022c32; address: 0x28,USE AFTER FREE,,,,
wait-simple,france,ls-id-log-20160703162456.log.vGU9uv.gz,0,0,0,,,,2,2,0,6,11,0,,,,,,,
wait-simple,greece,ls-id-log-20160703205154.log.7MW3Yp.gz,1,0,0,27924521,107563983,,3,3,0,8,21,0,bugtype USE AFTER FREE,,,,,,
wait-simple,guatemala,ls-id-log-20160703175045.log.2OGL1U.gz,0,0,0,,,,5,5,0,10,61,0,,,,,,,
wait-simple,hungary,ls-id-log-20160703143238.log.tvh5Ox.gz,1,0,0,32345825,126935971,,0,1,1,3,4,0,bugtype USE AFTER FREE,,,,,,
wait-simple,india,ls-id-log-20160703181629.log.sA6glP.gz,0,0,0,,,,1,1,0,5,8,0,,,,,,,
wait-simple,iran,ls-id-log-20160812145204.log.m5LqNq.gz,0,0,0,,,,5,9,4,13,22,0,,,,,,,
wait-simple,iraq,ls-id-log-20160703153353.log.oA0ZFV.gz,0,0,0,,,,3,3,0,7,25,0,,,,,,,
wait-simple,ivorycoast,ls-id-log-20160703154415.log.xBvrDB.gz,1,0,0,66010387,411335318,,2,3,1,6,11,0,bugtype USE AFTER FREE,,,,,,
wait-simple,japan,ls-id-log-20160703144057.log.y0Ni6r.gz,1,0,0,33511330,164288376,,2,5,3,11,20,0,bugtype USE AFTER FREE,,,,,,
wait-simple,jordan,ls-id-log-20160703190731.log.56vysJ.gz,1,0,0,2077939745,20491723910,,0,1,1,4,5,0,bugtype USE AFTER FREE,,,,,,
wait-simple,kenya,ls-id-log-20160703211240.log.uN86K5.gz,1,0,0,33785682,164437183,,2,16,14,23,37,0,bugtype [multiple],Kernel page faulted! Faulting eip: 0xc002925a; address: 0x4c,TID 4 was killed by a page fault! (Faulting eip: 0x8049341; addr: 0x0),USE AFTER FREE,,,
wait-simple,laoscambodia,ls-id-log-20160703195338.log.6LwwfG.gz,0,0,0,,,,0,4,4,10,12,0,,,,,,,
wait-simple,lebanon,ls-id-log-20160703210618.log.VymaRR.gz,1,0,0,27611832,91366114,,1,2,1,6,10,0,bugtype [multiple],Kernel page faulted! Faulting eip: 0xc00231ad; address: 0x4c,USE AFTER FREE,,,,
wait-simple,libya,ls-id-log-20160703174748.log.aEmB6i.gz,0,0,0,,,,3,3,0,8,25,0,,,,,,,
wait-simple,malaysia,ls-id-log-20160703165928.log.5n1TlD.gz,0,0,0,,,,2,4,2,6,14,0,,,,,,,
wait-simple,pakistan,ls-id-log-20160707032540.log.VmtlwX.gz,1,0,0,23658670,68973729,,8,8,0,16,142,0,bugtype [multiple],TID 4 was killed by a page fault! (Faulting eip: 0x804a2df; addr: 0x0)TID 4 was killed by a page fault! (Faulting eip: 0x804a66e; addr: 0x0),USE AFTER FREE,,,,
wait-simple,panama,ls-id-log-20160703214830.log.SKBea4.gz,1,0,0,21598119,61021161,,3,4,1,8,14,0,bugtype USE AFTER FREE,,,,,,
wait-simple,paraguay,ls-id-log-20160703215132.log.ebhJES.gz,1,0,0,23831209,73169947,,0,0,0,4,5,0,bugtype [multiple],Kernel page faulted! Faulting eip: 0xc002a6ad; address: 0x23,USE AFTER FREE,,,,
wait-simple,peru,ls-id-log-20160703153425.log.HpkjX5.gz,0,0,0,,,,0,0,0,4,6,0,,,,,,,
wait-simple,poland,ls-id-log-20160803060559.log.ewOR4t.gz,1,0,0,27338826,97487664,,0,0,0,4,6,0,bugtype USE AFTER FREE,,,,,,
wait-simple,romania,ls-id-log-20160703191756.log.WGPswN.gz,0,0,0,,,,0,8,8,13,14,0,,,,,,,
wait-simple,saudiarabia,ls-id-log-20160703191623.log.gddIqw.gz,1,0,0,29492653,99408251,,0,2,2,7,8,0,bugtype Kernel page faulted! Faulting eip: 0xc002f4d2; address: 0x58,,,,,,
wait-simple,southkorea,ls-id-log-20160803050435.log.xrg16F.gz,0,0,0,,,,2,3,1,7,11,0,,,,,,,
wait-simple,sudan,ls-id-log-20160703144151.log.RH36en.gz,0,0,0,,,,2,2,0,6,9,0,,,,,,,
wait-simple,sweden,ls-id-log-20160703181307.log.Yuf9nL.gz,0,0,0,,,,1,1,0,4,6,0,,,,,,,
wait-simple,syria,ls-id-log-20160703200452.log.yQZmQJ.gz,0,0,0,,,,2,2,0,6,16,0,,,,,,,
wait-simple,thailand,ls-id-log-20160703195042.log.wUVfRL.gz,0,0,0,,,,1,1,0,5,7,0,,,,,,,
wait-simple,tunisia,ls-id-log-20160703190322.log.0UQTok.gz,1,1,0,2565791231,25469612210,,3,10,7,16,25,0,bugtype TID 4 was killed by a page fault! (Faulting eip: 0x804920f; addr: 0xffffffff),,,,,,
wait-simple,turkey,ls-id-log-20160703143229.log.R6GGGS.gz,1,0,0,26048600,97051824,,3,4,1,9,15,0,bugtype USE AFTER FREE,,,,,,
wait-simple,venezuela,ls-id-log-20160703164500.log.i1Duu6.gz,1,0,0,25209576,86948722,,0,1,1,5,7,0,bugtype USE AFTER FREE,,,,,,
wait-simple,vietnam,ls-id-log-20160703213730.log.e9OFqk.gz,1,0,0,23698341,68938188,,0,0,0,4,6,0,bugtype KERNEL PANIC: ../../userprog/process.c:126: assertion `ws->ref_cnt == 1' failed.,,,,,,
wait-simple,yugoslavia,ls-id-log-20160703201927.log.B5PX31.gz,0,0,0,,,,0,4,4,0,0,0,,,,,,,
wait-simple,zaire,ls-id-log-20160703153304.log.KtJWBi.gz,0,0,1,,,28321699977,0,0,0,4,6,0,,,,,,,
wait-simple,zimbabwe,ls-id-log-20160703201219.log.d4sb64.gz,0,0,0,,,,2,8,6,13,17,0,,,,,,,
